simulation,kraftstoff,energie,arbeitskosten,kreditzins,kraftstoff_aenderung_prozent,energie_aenderung_prozent,arbeitskosten_aenderung_prozent,kreditzins_aenderung_prozentpunkte
287,163.7,143.4,136.684714833,4.23,-2.84866468843,-0.966850828729,2.39859370297,-0.13
288,168.6,144.2,122.121664327,4.53,0.0593471810089,-0.414364640884,-8.51144765439,0.17
289,166.4,143.4,138.648217105,4.23,-1.24629080119,-0.966850828729,3.86956923748,-0.13
290,169.9,144.7,137.824842105,4.6,0.830860534125,-0.0690607734807,3.25273038909,0.24
291,167.4,144.8,128.393411802,4.46,-0.652818991098,0,-3.81291115555,0.1
292,161.3,143.4,138.648217105,4.27,-4.27299703264,-0.966850828729,3.86956923748,-0.09
293,168.4,143.3,136.684714833,4.29,-0.0593471810089,-1.03591160221,2.39859370297,-0.07
294,171,144.5,124.919575439,4.32,1.48367952522,-0.207182320442,-6.4153671714,-0.04
295,166.4,143.4,135.295494737,4.41,-1.24629080119,-0.966850828729,1.35784686952,0.05
296,160.6,144.4,136.684714833,4.27,-4.6884272997,-0.276243093923,2.39859370297,-0.09
297,170.8,144,122.121664327,4.44,1.3649851632,-0.552486187845,-8.51144765439,0.08
298,164.6,143.4,135.295494737,4.42,-2.31454005935,-0.966850828729,1.35784686952,0.06
299,167.5,143.8,136.684714833,4.24,-0.593471810089,-0.690607734807,2.39859370297,-0.12
300,170,144.2,122.121664327,4.47,0.890207715134,-0.414364640884,-8.51144765439,0.11
301,173.3,144.2,138.648217105,4.44,2.84866468843,-0.414364640884,3.86956923748,0.08
302,176,144.8,158.476199458,4.32,4.45103857567,0,18.7238820361,-0.04
303,170,141,122.121664327,4.31,0.890207715134,-2.62430939227,-8.51144765439,-0.05
304,199.9,144.4,125.070398149,4.27,18.6350148368,-0.276243093923,-6.30237696994,-0.09
305,170.1,144.3,137.824842105,4.3,0.949554896142,-0.345303867403,3.25273038909,-0.06
306,171.8,144.2,144.551595951,4.24,1.95845697329,-0.414364640884,8.29213903749,-0.12
307,167.5,144.8,122.121664327,4.47,-0.593471810089,0,-8.51144765439,0.11
308,165.5,143.9,138.648217105,4.45,-1.78041543027,-0.621546961326,3.86956923748,0.09
309,165.4,143.3,158.476199458,4.29,-1.83976261128,-1.03591160221,18.7238820361,-0.07
310,174.5,141.6,135.295494737,4.38,3.56083086053,-2.20994475138,1.35784686952,0.02
311,170.1,144,125.070398149,4.31,0.949554896142,-0.552486187845,-6.30237696994,-0.05
312,169.3,143.4,158.476199458,4.45,0.474777448071,-0.966850828729,18.7238820361,0.09
313,166.9,144.6,122.121664327,4.38,-0.949554896142,-0.138121546961,-8.51144765439,0.02
314,163.7,145.5,124.919575439,4.27,-2.84866468843,0.483425414365,-6.4153671714,-0.09
315,174.1,144.7,124.919575439,4.46,3.3234421365,-0.0690607734807,-6.4153671714,0.1
316,153.9,142.6,137.824842105,4.41,-8.6646884273,-1.51933701657,3.25273038909,0.05
317,164.5,145.2,136.684714833,4.6,-2.37388724036,0.276243093923,2.39859370297,0.24
318,156.1,144.2,124.919575439,4.29,-7.3590504451,-0.414364640884,-6.4153671714,-0.07
319,165.4,144.4,144.551595951,4.6,-1.83976261128,-0.276243093923,8.29213903749,0.24
320,160.6,144.9,128.393411802,4.41,-4.6884272997,0.0690607734807,-3.81291115555,0.05
321,174.4,145.1,158.476199458,4.53,3.50148367953,0.207182320442,18.7238820361,0.17
322,168.4,144.8,144.551595951,4.41,-0.0593471810089,0,8.29213903749,0.05
323,169.3,144.9,158.476199458,4.44,0.474777448071,0.0690607734807,18.7238820361,0.08
324,146.7,144.2,122.121664327,4.29,-12.9376854599,-0.414364640884,-8.51144765439,-0.07
325,159.8,144.9,138.648217105,4.45,-5.16320474777,0.0690607734807,3.86956923748,0.09
326,199.9,143.5,124.919575439,4.27,18.6350148368,-0.897790055249,-6.4153671714,-0.09
327,169.4,143.6,128.393411802,4.41,0.53412462908,-0.828729281768,-3.81291115555,0.05
328,168.6,144.2,135.295494737,4.6,0.0593471810089,-0.414364640884,1.35784686952,0.24
329,173,144.6,124.919575439,4.27,2.6706231454,-0.138121546961,-6.4153671714,-0.09
330,162.9,144.4,125.070398149,4.32,-3.3234421365,-0.276243093923,-6.30237696994,-0.04
331,159.8,141,137.824842105,4.47,-5.16320474777,-2.62430939227,3.25273038909,0.11
332,199.9,147.1,137.824842105,4.3,18.6350148368,1.58839779006,3.25273038909,-0.06
333,165.5,142.6,122.121664327,4.47,-1.78041543027,-1.51933701657,-8.51144765439,0.11
334,159.8,144.4,138.648217105,4.46,-5.16320474777,-0.276243093923,3.86956923748,0.1
335,165.5,144.1,135.295494737,4.32,-1.78041543027,-0.483425414365,1.35784686952,-0.04
336,170.2,144.9,144.551595951,4.31,1.00890207715,0.0690607734807,8.29213903749,-0.05
337,166.2,145.2,158.476199458,4.45,-1.3649851632,0.276243093923,18.7238820361,0.09
338,162.2,143.2,122.121664327,4.53,-3.73887240356,-1.10497237569,-8.51144765439,0.17
339,174.3,142.6,128.393411802,4.38,3.44213649852,-1.51933701657,-3.81291115555,0.02
340,169.9,144.5,124.919575439,4.53,0.830860534125,-0.207182320442,-6.4153671714,0.17
341,176,147.9,144.551595951,4.55,4.45103857567,2.1408839779,8.29213903749,0.19
342,170.8,142.6,137.824842105,4.47,1.3649851632,-1.51933701657,3.25273038909,0.11
343,170.2,144,158.476199458,4.32,1.00890207715,-0.552486187845,18.7238820361,-0.04
344,165.5,144.2,128.393411802,4.29,-1.78041543027,-0.414364640884,-3.81291115555,-0.07
345,199.6,143.9,136.684714833,4.42,18.4569732938,-0.621546961326,2.39859370297,0.06
346,185.7,144.4,128.393411802,4.35,10.2077151335,-0.276243093923,-3.81291115555,-0.01
347,168.6,144.9,158.476199458,4.3,0.0593471810089,0.0690607734807,18.7238820361,-0.06
348,164.5,148,128.393411802,4.29,-2.37388724036,2.20994475138,-3.81291115555,-0.07
349,170.3,141.4,138.648217105,4.3,1.06824925816,-2.34806629834,3.86956923748,-0.06
350,172.4,143.5,144.551595951,4.47,2.31454005935,-0.897790055249,8.29213903749,0.11
351,164.8,144.8,138.648217105,4.36,-2.19584569733,0,3.86956923748,0
352,173.2,144.8,144.551595951,4.24,2.78931750742,0,8.29213903749,-0.12
353,165.4,144.9,124.919575439,4.46,-1.83976261128,0.0690607734807,-6.4153671714,0.1
354,168.3,143.7,124.919575439,4.47,-0.118694362018,-0.759668508287,-6.4153671714,0.11
355,170.2,144.7,138.648217105,4.6,1.00890207715,-0.0690607734807,3.86956923748,0.24
356,170.1,144.4,144.551595951,4.36,0.949554896142,-0.276243093923,8.29213903749,0
357,153.9,144.8,122.121664327,4.27,-8.6646884273,0,-8.51144765439,-0.09
358,169.8,144.6,128.393411802,4.45,0.771513353116,-0.138121546961,-3.81291115555,0.09
359,173.3,144.2,138.648217105,4.42,2.84866468843,-0.414364640884,3.86956923748,0.06
360,167.8,144.9,138.648217105,4.35,-0.415430267062,0.0690607734807,3.86956923748,-0.01
361,170.3,147.9,122.121664327,4.23,1.06824925816,2.1408839779,-8.51144765439,-0.13
362,173.3,144.4,158.476199458,4.39,2.84866468843,-0.276243093923,18.7238820361,0.03
363,169.2,145.2,138.648217105,4.55,0.415430267062,0.276243093923,3.86956923748,0.19
364,164.8,144,135.295494737,4.3,-2.19584569733,-0.552486187845,1.35784686952,-0.06
365,176.6,144.5,125.070398149,4.23,4.80712166172,-0.207182320442,-6.30237696994,-0.13
366,163.7,144.9,125.070398149,4.41,-2.84866468843,0.0690607734807,-6.30237696994,0.05
367,167.5,144.8,137.824842105,4.32,-0.593471810089,0,3.25273038909,-0.04
368,173.3,143.5,125.070398149,4.41,2.84866468843,-0.897790055249,-6.30237696994,0.05
369,164.5,147.9,124.919575439,4.32,-2.37388724036,2.1408839779,-6.4153671714,-0.04
370,170.8,143.9,144.551595951,4.44,1.3649851632,-0.621546961326,8.29213903749,0.08
371,168.7,143.9,128.393411802,4.53,0.118694362018,-0.621546961326,-3.81291115555,0.17
372,168.7,144.2,137.824842105,4.38,0.118694362018,-0.414364640884,3.25273038909,0.02
373,170.2,143.3,137.824842105,4.31,1.00890207715,-1.03591160221,3.25273038909,-0.05
374,162.6,147.9,144.551595951,4.41,-3.50148367953,2.1408839779,8.29213903749,0.05
375,176,145.8,137.824842105,4.44,4.45103857567,0.690607734807,3.25273038909,0.08
376,172.4,141,135.295494737,4.21,2.31454005935,-2.62430939227,1.35784686952,-0.15
377,164.5,145.2,122.121664327,4.29,-2.37388724036,0.276243093923,-8.51144765439,-0.07
378,167.1,144.5,124.919575439,4.44,-0.830860534125,-0.207182320442,-6.4153671714,0.08
379,169.3,144.9,128.393411802,4.3,0.474777448071,0.0690607734807,-3.81291115555,-0.06
380,170.1,146.3,124.919575439,4.24,0.949554896142,1.03591160221,-6.4153671714,-0.12
381,177.5,144.8,122.121664327,4.3,5.3412462908,0,-8.51144765439,-0.06
382,176,144.8,144.551595951,4.3,4.45103857567,0,8.29213903749,-0.06
383,171.2,144.5,136.684714833,4.21,1.60237388724,-0.207182320442,2.39859370297,-0.15
384,172.4,144.5,137.824842105,4.24,2.31454005935,-0.207182320442,3.25273038909,-0.12
385,163.7,143.2,125.070398149,4.36,-2.84866468843,-1.10497237569,-6.30237696994,0
386,164.6,143.7,128.393411802,4.41,-2.31454005935,-0.759668508287,-3.81291115555,0.05
387,168.4,147.9,158.476199458,4.32,-0.0593471810089,2.1408839779,18.7238820361,-0.04
388,168.6,145.8,124.919575439,4.34,0.0593471810089,0.690607734807,-6.4153671714,-0.02
389,198.1,145.1,122.121664327,4.41,17.5667655786,0.207182320442,-8.51144765439,0.05
390,169.8,144.5,125.070398149,4.3,0.771513353116,-0.207182320442,-6.30237696994,-0.06
391,161.3,143.8,128.393411802,4.41,-4.27299703264,-0.690607734807,-3.81291115555,0.05
392,170,143.7,158.476199458,4.46,0.890207715134,-0.759668508287,18.7238820361,0.1
393,167.9,144.5,138.648217105,4.39,-0.356083086053,-0.207182320442,3.86956923748,0.03
394,161.7,147.3,137.824842105,4.41,-4.03560830861,1.72651933702,3.25273038909,0.05
395,170.2,144.5,122.121664327,4.39,1.00890207715,-0.207182320442,-8.51144765439,0.03
396,167.8,144.4,144.551595951,4.29,-0.415430267062,-0.276243093923,8.29213903749,-0.07
397,167.8,143.7,136.684714833,4.29,-0.415430267062,-0.759668508287,2.39859370297,-0.07
398,156.1,144.6,144.551595951,4.55,-7.3590504451,-0.138121546961,8.29213903749,0.19
399,176,146.9,125.070398149,4.3,4.45103857567,1.45027624309,-6.30237696994,-0.06
400,166.2,144.6,138.648217105,4.3,-1.3649851632,-0.138121546961,3.86956923748,-0.06
401,167.5,143.4,136.684714833,4.6,-0.593471810089,-0.966850828729,2.39859370297,0.24
402,174.5,144.9,128.393411802,4.41,3.56083086053,0.0690607734807,-3.81291115555,0.05
403,176.6,144.2,136.684714833,4.46,4.80712166172,-0.414364640884,2.39859370297,0.1
404,173.3,144.2,124.919575439,4.32,2.84866468843,-0.414364640884,-6.4153671714,-0.04
405,168.6,143.5,122.121664327,4.6,0.0593471810089,-0.897790055249,-8.51144765439,0.24
406,174.5,143.5,138.648217105,4.3,3.56083086053,-0.897790055249,3.86956923748,-0.06
407,170.2,148.6,125.070398149,4.29,1.00890207715,2.62430939227,-6.30237696994,-0.07
408,167.1,143.4,136.684714833,4.34,-0.830860534125,-0.966850828729,2.39859370297,-0.02
409,167.5,141,144.551595951,4.38,-0.593471810089,-2.62430939227,8.29213903749,0.02
410,174.1,143.4,158.476199458,4.21,3.3234421365,-0.966850828729,18.7238820361,-0.15
411,166.2,144.5,158.476199458,4.6,-1.3649851632,-0.207182320442,18.7238820361,0.24
412,165.4,147.3,125.070398149,4.47,-1.83976261128,1.72651933702,-6.30237696994,0.11
413,166.1,143.4,138.648217105,4.44,-1.42433234421,-0.966850828729,3.86956923748,0.08
414,174.1,143.2,124.919575439,4.29,3.3234421365,-1.10497237569,-6.4153671714,-0.07
415,162.2,145.8,138.648217105,4.53,-3.73887240356,0.690607734807,3.86956923748,0.17
416,161.7,145.1,137.824842105,4.46,-4.03560830861,0.207182320442,3.25273038909,0.1
417,165.7,144,135.295494737,4.31,-1.66172106825,-0.552486187845,1.35784686952,-0.05
418,174.4,146.1,128.393411802,4.32,3.50148367953,0.897790055249,-3.81291115555,-0.04
419,175.7,145.2,125.070398149,4.47,4.27299703264,0.276243093923,-6.30237696994,0.11
420,164.5,144.2,122.121664327,4.21,-2.37388724036,-0.414364640884,-8.51144765439,-0.15
421,185.7,144.9,124.919575439,4.44,10.2077151335,0.0690607734807,-6.4153671714,0.08
422,169.8,141,125.070398149,4.53,0.771513353116,-2.62430939227,-6.30237696994,0.17
423,176,143.5,136.684714833,4.3,4.45103857567,-0.897790055249,2.39859370297,-0.06
424,164.5,145.2,144.551595951,4.27,-2.37388724036,0.276243093923,8.29213903749,-0.09
425,169.9,143.9,124.919575439,4.27,0.830860534125,-0.621546961326,-6.4153671714,-0.09
426,164.8,145.2,144.551595951,4.3,-2.19584569733,0.276243093923,8.29213903749,-0.06
427,167.3,145.7,136.684714833,4.3,-0.712166172107,0.621546961326,2.39859370297,-0.06
428,174.5,144.2,125.070398149,4.3,3.56083086053,-0.414364640884,-6.30237696994,-0.06
429,190.9,143.5,128.393411802,4.46,13.293768546,-0.897790055249,-3.81291115555,0.1
430,168.2,147.9,128.393411802,4.29,-0.178041543027,2.1408839779,-3.81291115555,-0.07
431,165.5,144.4,125.070398149,4.36,-1.78041543027,-0.276243093923,-6.30237696994,0
432,167.3,145.2,138.648217105,4.44,-0.712166172107,0.276243093923,3.86956923748,0.08
433,190.9,144.3,138.648217105,4.24,13.293768546,-0.345303867403,3.86956923748,-0.12
434,176.6,144.9,138.648217105,4.44,4.80712166172,0.0690607734807,3.86956923748,0.08
435,168.2,144.2,122.121664327,4.55,-0.178041543027,-0.414364640884,-8.51144765439,0.19
436,167.8,147.3,144.551595951,4.47,-0.415430267062,1.72651933702,8.29213903749,0.11
437,170.2,143.5,125.070398149,4.3,1.00890207715,-0.897790055249,-6.30237696994,-0.06
438,165.7,145.1,158.476199458,4.27,-1.66172106825,0.207182320442,18.7238820361,-0.09
439,174.5,144.6,138.648217105,4.45,3.56083086053,-0.138121546961,3.86956923748,0.09
440,169.3,144.7,137.824842105,4.27,0.474777448071,-0.0690607734807,3.25273038909,-0.09
441,170.2,144,144.551595951,4.6,1.00890207715,-0.552486187845,8.29213903749,0.24
442,165.4,144.8,136.684714833,4.34,-1.83976261128,0,2.39859370297,-0.02
443,185.7,144.4,137.824842105,4.6,10.2077151335,-0.276243093923,3.25273038909,0.24
444,166.2,143.7,158.476199458,4.47,-1.3649851632,-0.759668508287,18.7238820361,0.11
445,170.2,141.4,136.684714833,4.21,1.00890207715,-2.34806629834,2.39859370297,-0.15
446,199.6,143.9,124.919575439,4.27,18.4569732938,-0.621546961326,-6.4153671714,-0.09
447,170.2,144.9,128.393411802,4.45,1.00890207715,0.0690607734807,-3.81291115555,0.09
448,170.1,143.2,124.919575439,4.39,0.949554896142,-1.10497237569,-6.4153671714,0.03
449,169.2,144.9,122.121664327,4.6,0.415430267062,0.0690607734807,-8.51144765439,0.24
450,160.6,145.8,137.824842105,4.46,-4.6884272997,0.690607734807,3.25273038909,0.1
451,153.9,144.3,125.070398149,4.31,-8.6646884273,-0.345303867403,-6.30237696994,-0.05
452,168.2,144.8,137.824842105,4.24,-0.178041543027,0,3.25273038909,-0.12
453,166.9,145.2,138.648217105,4.3,-0.949554896142,0.276243093923,3.86956923748,-0.06
454,170,144.2,144.551595951,4.44,0.890207715134,-0.414364640884,8.29213903749,0.08
455,167.4,147.3,124.919575439,4.23,-0.652818991098,1.72651933702,-6.4153671714,-0.13
456,163.7,144.9,125.070398149,4.47,-2.84866468843,0.0690607734807,-6.30237696994,0.11
457,168.7,144.8,128.393411802,4.41,0.118694362018,0,-3.81291115555,0.05
458,170.2,144.3,124.919575439,4.47,1.00890207715,-0.345303867403,-6.4153671714,0.11
459,167.8,141,137.824842105,4.53,-0.415430267062,-2.62430939227,3.25273038909,0.17
460,170,144.9,158.476199458,4.41,0.890207715134,0.0690607734807,18.7238820361,0.05
461,174.3,143.4,158.476199458,4.31,3.44213649852,-0.966850828729,18.7238820361,-0.05
462,172.4,144,122.121664327,4.27,2.31454005935,-0.552486187845,-8.51144765439,-0.09
463,164.8,147.5,128.393411802,4.47,-2.19584569733,1.86464088398,-3.81291115555,0.11
464,170.2,145.1,158.476199458,4.44,1.00890207715,0.207182320442,18.7238820361,0.08
465,164.5,144.6,136.684714833,4.24,-2.37388724036,-0.138121546961,2.39859370297,-0.12
466,164.5,144.8,124.919575439,4.53,-2.37388724036,0,-6.4153671714,0.17
467,168.2,144,144.551595951,4.29,-0.178041543027,-0.552486187845,8.29213903749,-0.07
468,153.9,147.9,122.121664327,4.46,-8.6646884273,2.1408839779,-8.51144765439,0.1
469,174.5,144.5,124.919575439,4.42,3.56083086053,-0.207182320442,-6.4153671714,0.06
470,164.8,146.1,135.295494737,4.41,-2.19584569733,0.897790055249,1.35784686952,0.05
471,171.2,141,135.295494737,4.55,1.60237388724,-2.62430939227,1.35784686952,0.19
472,169.4,141.6,135.295494737,4.55,0.53412462908,-2.20994475138,1.35784686952,0.19
473,176.6,144.9,144.551595951,4.23,4.80712166172,0.0690607734807,8.29213903749,-0.13
474,165.4,145.2,125.070398149,4.32,-1.83976261128,0.276243093923,-6.30237696994,-0.04
475,190.9,143.5,122.121664327,4.6,13.293768546,-0.897790055249,-8.51144765439,0.24
476,165,144.2,135.295494737,4.41,-2.07715133531,-0.414364640884,1.35784686952,0.05
477,170.2,143.6,137.824842105,4.35,1.00890207715,-0.828729281768,3.25273038909,-0.01
478,170.1,144.3,144.551595951,4.3,0.949554896142,-0.345303867403,8.29213903749,-0.06
479,167.1,144.9,158.476199458,4.24,-0.830860534125,0.0690607734807,18.7238820361,-0.12
480,199.6,144.8,125.070398149,4.38,18.4569732938,0,-6.30237696994,0.02
481,168.2,144.5,158.476199458,4.32,-0.178041543027,-0.207182320442,18.7238820361,-0.04
482,169.4,144.3,135.295494737,4.44,0.53412462908,-0.345303867403,1.35784686952,0.08
483,161.6,144.4,137.824842105,4.31,-4.09495548961,-0.276243093923,3.25273038909,-0.05
484,169.4,144.9,124.919575439,4.45,0.53412462908,0.0690607734807,-6.4153671714,0.09
485,162.6,144.8,137.824842105,4.38,-3.50148367953,0,3.25273038909,0.02
486,176.6,141,138.648217105,4.27,4.80712166172,-2.62430939227,3.86956923748,-0.09
487,168.6,143.4,137.824842105,4.29,0.0593471810089,-0.966850828729,3.25273038909,-0.07
488,146.7,141,122.121664327,4.42,-12.9376854599,-2.62430939227,-8.51144765439,0.06
489,156.1,144.9,124.919575439,4.41,-7.3590504451,0.0690607734807,-6.4153671714,0.05
490,174.6,144.8,135.295494737,4.32,3.62017804154,0,1.35784686952,-0.04
491,166.1,145.2,144.551595951,4.36,-1.42433234421,0.276243093923,8.29213903749,0
492,168.6,144.9,158.476199458,4.47,0.0593471810089,0.0690607734807,18.7238820361,0.11
493,177.5,144.8,135.295494737,4.45,5.3412462908,0,1.35784686952,0.09
494,169.4,143.3,158.476199458,4.44,0.53412462908,-1.03591160221,18.7238820361,0.08
495,174.5,144.8,138.648217105,4.46,3.56083086053,0,3.86956923748,0.1
496,185.7,145.2,137.824842105,4.46,10.2077151335,0.276243093923,3.25273038909,0.1
497,175.7,144.5,124.919575439,4.6,4.27299703264,-0.207182320442,-6.4153671714,0.24
498,166.2,143.7,144.551595951,4.3,-1.3649851632,-0.759668508287,8.29213903749,-0.06
499,185.7,146.9,122.121664327,4.46,10.2077151335,1.45027624309,-8.51144765439,0.1
500,167.8,144,128.393411802,4.45,-0.415430267062,-0.552486187845,-3.81291115555,0.09
501,177.5,142.8,138.648217105,4.44,5.3412462908,-1.38121546961,3.86956923748,0.08
502,166.9,146.1,137.824842105,4.45,-0.949554896142,0.897790055249,3.25273038909,0.09
503,171.2,144,128.393411802,4.44,1.60237388724,-0.552486187845,-3.81291115555,0.08
504,165.5,144.3,128.393411802,4.41,-1.78041543027,-0.345303867403,-3.81291115555,0.05
505,170.1,144.5,158.476199458,4.35,0.949554896142,-0.207182320442,18.7238820361,-0.01
506,169.2,144.6,122.121664327,4.41,0.415430267062,-0.138121546961,-8.51144765439,0.05
507,174.1,144.6,158.476199458,4.46,3.3234421365,-0.138121546961,18.7238820361,0.1
508,167.1,144,122.121664327,4.35,-0.830860534125,-0.552486187845,-8.51144765439,-0.01
509,167.3,141,124.919575439,4.29,-0.712166172107,-2.62430939227,-6.4153671714,-0.07
510,165.4,144.9,138.648217105,4.21,-1.83976261128,0.0690607734807,3.86956923748,-0.15
511,174.5,147.3,144.551595951,4.6,3.56083086053,1.72651933702,8.29213903749,0.24
512,167.4,144.5,136.684714833,4.53,-0.652818991098,-0.207182320442,2.39859370297,0.17
513,165.5,144.3,136.684714833,4.53,-1.78041543027,-0.345303867403,2.39859370297,0.17
514,170.8,144.4,144.551595951,4.3,1.3649851632,-0.276243093923,8.29213903749,-0.06
515,171.8,141,137.824842105,4.34,1.95845697329,-2.62430939227,3.25273038909,-0.02
516,170.3,144.9,128.393411802,4.41,1.06824925816,0.0690607734807,-3.81291115555,0.05
517,161.7,142.6,128.393411802,4.6,-4.03560830861,-1.51933701657,-3.81291115555,0.24
518,168.6,145.2,138.648217105,4.47,0.0593471810089,0.276243093923,3.86956923748,0.11
519,166.2,144.8,124.919575439,4.3,-1.3649851632,0,-6.4153671714,-0.06
520,165.5,144,122.121664327,4.38,-1.78041543027,-0.552486187845,-8.51144765439,0.02
521,185.7,144.4,137.824842105,4.32,10.2077151335,-0.276243093923,3.25273038909,-0.04
522,173.3,143.6,158.476199458,4.53,2.84866468843,-0.828729281768,18.7238820361,0.17
523,173.2,143.4,135.295494737,4.53,2.78931750742,-0.966850828729,1.35784686952,0.17
524,164.8,144.5,158.476199458,4.27,-2.19584569733,-0.207182320442,18.7238820361,-0.09
525,165.7,144,125.070398149,4.36,-1.66172106825,-0.552486187845,-6.30237696994,0
526,161.3,141.6,135.295494737,4.27,-4.27299703264,-2.20994475138,1.35784686952,-0.09
527,169.4,144.3,128.393411802,4.34,0.53412462908,-0.345303867403,-3.81291115555,-0.02
528,176.6,145.8,137.824842105,4.6,4.80712166172,0.690607734807,3.25273038909,0.24
529,176,144.6,158.476199458,4.27,4.45103857567,-0.138121546961,18.7238820361,-0.09
530,167.5,143.7,122.121664327,4.24,-0.593471810089,-0.759668508287,-8.51144765439,-0.12
531,192.4,144.8,144.551595951,4.46,14.1839762611,0,8.29213903749,0.1
532,174.4,144,135.295494737,4.3,3.50148367953,-0.552486187845,1.35784686952,-0.06
533,167.8,144.3,136.684714833,4.29,-0.415430267062,-0.345303867403,2.39859370297,-0.07
534,167.6,143.8,138.648217105,4.35,-0.53412462908,-0.690607734807,3.86956923748,-0.01
535,162.6,146.9,135.295494737,4.35,-3.50148367953,1.45027624309,1.35784686952,-0.01
536,176,144.7,128.393411802,4.32,4.45103857567,-0.0690607734807,-3.81291115555,-0.04
537,167.1,148.6,136.684714833,4.55,-0.830860534125,2.62430939227,2.39859370297,0.19
538,169.2,144.9,158.476199458,4.23,0.415430267062,0.0690607734807,18.7238820361,-0.13
539,164.8,144.2,138.648217105,4.36,-2.19584569733,-0.414364640884,3.86956923748,0
540,170.3,143.2,158.476199458,4.34,1.06824925816,-1.10497237569,18.7238820361,-0.02
